Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/25/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9687.647006,10412.90484,10984.31067,11516.17676,11741.37937,12023.41272,12644.32138,13454.27585,14244.52546,15027.85749,15736.18363,15947.72206,16442.65799,17495.28505,18337.16058,17846.97455,19023.50417,19427.91106,19986.06258,21115.91946,21795.25452,21952.88486,22027.35453,22276.81238,22990.29033,23626.74927,24301.14338,25074.26732,26113.35552,26977.93266,27490.63204,27894.24279,28107.85903,27851.12136,28444.41025,29265.08905,29627.48695,30153.77518,30690.91172,31184.61639,32350.90437,32963.67061,32998.20319,32897.39078,33150.47622,33257.7698,33751.70002,34081.09033,33530.36014,31615.27081,32058.17399,32229.45679,31184.55843,30257.62743,29979.91872,30242.38614,30685.6459,31244.2271,31593.48026,32090.99471,29359.92669,
Jamaica,JAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,3945.129434,3965.696441,4141.702891,4316.361609,4770.107541,4813.845115,5590.307488,5197.991171,4900.093461,4815.952964,4433.762873,4265.767936,4212.703858,4115.514577,3826.425872,3866.494207,3880.890846,3889.393235,3771.903667,3615.191408,3647.865416,3905.690474,4037.095309,4301.397593,4451.635114,4629.84547,4678.728096,5070.834256,5090.867592,5159.781952,5103.704612,4996.129871,4832.808751,4839.287842,4841.3157,4869.725706,4933.534334,5083.088171,5120.929448,5138.44741,5259.748096,5308.440332,5239.532824,4986.816494,4888.579138,4945.948846,4887.586951,4884.392,4889.986309,4907.927415,4949.369484,4973.724172,5043.54079,5065.374889,4539.001917,
Jordan,JOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,2698.721654,2847.330036,3179.840691,3732.627111,4019.432287,4543.920666,4676.018997,4387.56924,4390.097831,4101.005108,4161.389983,4099.666134,4000.26386,3421.072504,3252.283523,3133.585015,3387.60815,3350.9916,3351.053564,3420.425244,3385.565171,3414.122228,3449.069682,3503.768455,3587.826696,3708.252573,3848.82356,3923.033844,4147.537362,4341.188718,4515.591134,4678.835063,4786.748451,4781.60509,4644.16937,4521.40808,4386.745095,4274.547909,4221.089517,4164.108769,4119.252115,4105.720951,4109.752429,4133.549805,4028.963007,
Japan,JPN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6260.67597,6952.109597,7501.445444,8055.041395,8902.495553,9319.706558,10217.41421,11232.9061,12537.88089,13935.68627,14122.30527,14465.00452,15463.88537,16472.59826,16055.86801,16342.92054,16811.43581,17380.44923,18130.98572,18964.0625,19345.31902,20013.30719,20533.3136,21109.36639,21917.15478,22920.24698,23556.95329,24552.71552,26109.75048,27268.94317,28508.39127,29367.07803,29506.40224,29258.58199,29466.75525,30171.16379,31046.17015,31276.19308,30795.08889,30636.26612,31430.63113,31476.05207,31416.12418,31830.21758,32515.1158,33098.54747,33531.51856,33990.03603,33557.6454,31651.08377,32942.20208,33011.13423,33518.44494,34239.88625,34386.90586,34960.63938,35264.81336,35914.64127,36188.62003,36362.35732,34813.21561,
Kazakhstan,KAZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5831.080352,5156.946072,4887.375816,4453.564792,3949.046685,3700.754486,3776.083915,3901.338993,3893.938724,4037.453763,4446.452533,5055.313866,5550.505632,6046.328017,6580.885049,7155.343663,7837.629145,8438.104645,8554.823573,8487.54483,8979.332284,9506.734053,9823.693897,10264.29807,10539.04468,10510.77189,10476.34757,10758.52088,11053.36206,11402.76011,10974.96367,
Kenya,KEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,751.4767071,671.7410366,712.3701719,750.4723993,762.6026579,752.8259524,835.537965,835.135774,871.6485979,909.047034,836.7619525,986.3760089,1113.700193,1136.810106,1139.918564,1107.743644,1089.831155,1148.645025,1182.292805,1224.616936,1244.307804,1242.327529,1213.231676,1182.738789,1158.577622,1163.982464,1202.431239,1228.571276,1259.338549,1273.487567,1282.718281,1258.870472,1209.143326,1175.802134,1170.297096,1185.8785,1199.58118,1171.42511,1176.575815,1170.867353,1145.984615,1157.295588,1132.486461,1134.534893,1160.438547,1195.773841,1238.537024,1287.24979,1255.025094,1261.348515,1326.385821,1357.253632,1381.968708,1397.378658,1430.445225,1464.554009,1489.758779,1510.581385,1559.243695,1600.128419,1559.551464,
Kyrgyzstan,KGZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.866731,1036.710258,1153.025209,1160.676225,1203.482098,1089.908492,928.3156356,784.5783916,627.2167613,587.3052078,619.6729332,671.2530931,675.0604551,689.4174971,718.3373488,749.4197807,742.4436884,786.35182,831.4843246,820.7159801,837.1337991,900.0255139,966.4153604,982.3771732,966.15073,1011.315529,993.7374233,1080.54823,1101.705332,1121.082835,1146.103221,1177.438736,1197.610724,1226.824464,1100.037916,
Cambodia,KHM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.1963889,364.881096,388.2880271,398.953308,403.3447751,411.2389494,452.3382322,486.5413328,515.5754149,539.3939329,575.3292406,624.6039215,696.3394218,759.6475658,824.8493502,867.1214601,854.9557547,892.1004421,940.1118195,992.5498342,1048.132495,1104.74997,1162.904995,1224.220428,1289.985814,1365.829057,1441.179228,1376.412027,
Kiribati,KIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,2159.103586,2075.687699,2291.325647,2729.936265,3910.020416,4060.694408,2930.751935,2754.342205,2742.266689,2389.078896,1966.876163,1876.381784,1978.802641,1935.977218,1997.014752,1822.624029,1765.755101,1562.391987,1660.22776,1564.520147,1517.816684,1491.082085,1482.534913,1476.780847,1483.491006,1463.486134,1465.882872,1466.450788,1536.362964,1487.00065,1553.05837,1504.568264,1535.368753,1539.165384,1486.347483,1529.175871,1495.663562,1491.476887,1427.325186,1407.877867,1367.740107,1365.598885,1408.134127,1446.700944,1416.906891,1542.616465,1598.782266,1590.060067,1626.041214,1664.511519,1606.980027,
Saint Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,4635.713759,4843.528862,5241.628758,5717.053064,5837.650738,5901.217608,6007.236032,6583.0653,7201.213435,8059.070438,8678.609676,9574.425994,10168.908,10689.77182,10459.00663,10822.41652,11432.12445,11900.24883,12404.05336,13006.70104,13769.45668,13585.7775,13895.59997,15131.20099,15740.79084,15756.13444,14944.15546,15348.7986,16652.5012,17002.46612,16948.46596,17833.29355,16963.18946,16718.10128,16875.37979,16354.18397,17081.56912,17994.92854,18028.97343,20275.63892,20298.10614,20686.34419,21516.79858,18294.41845,
Republic of Korea,KOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1027.468538,1066.610515,1076.920824,1141.820659,1217.726265,1274.041507,1391.420249,1482.72649,1639.452982,1836.145882,1977.071043,2142.900701,2254.798024,2545.316171,2740.088622,2905.623817,3237.683,3580.819169,3913.123869,4188.422281,4055.790842,4282.34337,4568.259118,5103.523017,5572.83257,5950.800428,6559.290714,7321.39277,8119.167981,8607.865825,9365.394986,10272.6207,10796.60465,11422.51465,12356.27829,13408.68142,14329.53931,15071.75639,14195.81309,15711.56402,16992.47908,17680.84549,18936.95165,19431.97111,20361.06925,21193.35751,22192.18512,23360.90574,23882.7305,23948.47224,25451.00416,26186.89754,26675.44017,27394.65031,28094.9177,28732.23108,29461.78401,30307.39524,31053.63793,31640.21463,31327.4094,
Kuwait,KWT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34712.31105,34472.62753,33602.64678,32534.01279,29978.82545,29951.56661,29185.61397,29590.97209,34322.24682,37168.55404,39849.59691,40976.67686,41170.67079,39777.28691,34800.30883,32035.37848,33166.91962,33455.23897,32136.13317,30857.16042,29869.55275,29801.23802,27702.18785,27496.84619,27156.47535,24429.22046,
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3138.411779,3242.45318,3291.267674,3254.35621,3404.426509,3508.190597,3573.801786,3635.870419,3804.516497,3967.616355,4132.655203,4315.643169,4534.704748,4811.257941,5010.255476,5099.630789,5256.269886,5380.65793,5482.444563,5750.164769,6001.424897,5907.381275,5786.258318,5564.34051,5657.485575,5720.633937,5815.001208,5874.388821,5777.112887,5751.729622,5615.318897,5673.207278,5692.563212,5824.960219,6037.147248,5963.213244,6099.743366,6312.77146,6368.484087,6303.825366,6432.575342,6355.397863,6296.810494,6370.437973,6631.865618,6817.46642,7084.575765,7385.610907,7583.388357,7342.747885,7748.911838,8011.477964,8118.789955,8265.625678,8291.198287,8240.814501,8132.063545,8208.249255,8254.262351,8233.551339,7600.951428,
Lao People's Democratic Republic,LAO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,588.1993384,600.9989409,612.6956605,586.7441909,558.464197,619.528051,642.494625,651.6209527,669.3389281,690.5617842,728.6272871,762.0555613,797.620021,835.7030636,852.9355461,899.3911951,935.751331,973.8597549,1015.790113,1061.306426,1111.724543,1172.217346,1252.693903,1325.441644,1405.123505,1485.476562,1586.20293,1687.147369,1795.137631,1910.531051,2025.47216,2140.044323,2255.311879,2373.597379,2483.161575,2579.253661,2554.425463,
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5073.661872,2875.117745,3538.568115,5073.507403,5610.929822,5889.512516,6072.731983,6235.304592,6780.882645,6762.958008,6944.264938,6807.778598,6728.550305,6727.411986,6639.602612,6531.863407,6692.137847,6682.651565,6699.231282,7311.317268,7978.744777,8706.915476,9135.500685,8773.738319,8451.412881,8216.500456,7950.171897,7663.920232,7574.603545,7516.194447,7345.134054,6823.104085,5382.337125,
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.9638292,770.1062438,780.381496,535.8639731,539.6262275,553.5675654,578.1373364,608.9904212,626.1105538,633.6106467,648.5526835,679.7146383,713.0672979,754.4584876,740.3759591,721.5810505,692.6188889,692.2030424,683.2512964,650.4133691,616.0026928,
Libya,LBY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6455.447931,6590.560078,6372.851344,6211.498602,6908.267943,7103.230299,7825.220686,8208.956755,8601.957836,8709.028767,8534.223623,8870.660932,3337.315927,7401.481635,6359.87314,4801.830731,4337.919139,4168.691677,5209.865701,5910.388762,5971.849646,4046.634946,
Saint Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,4295.05017,4667.006906,4771.029402,4598.572207,4822.975489,4860.44019,5035.848786,5326.765976,5679.13946,6385.670483,6513.51049,7280.017306,7792.263617,8424.495437,8336.430425,8887.890787,8837.237477,8874.660342,8919.69657,9059.11813,8872.069882,9300.21582,9427.526887,9326.871309,8926.595015,8895.83525,9209.455949,9799.932626,9664.937714,10141.44314,10173.59959,10528.47016,10099.23001,10151.04649,10619.46534,10531.28845,10148.09889,10280.12257,10093.61802,10409.5373,10718.86,10975.82653,10914.50269,8651.349333,
Latin America & Caribbean,LCN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3280.499346,3388.610618,3439.076534,3413.621506,3561.815906,3664.04632,3745.487762,3807.749264,3974.790725,4143.884992,4306.363932,4494.784399,4702.533548,4960.536116,5149.903172,5210.414754,5370.261678,5507.027855,5624.498332,5904.57758,6162.793376,6077.875351,5929.485226,5691.881591,5788.640051,5852.903528,5955.371709,6027.191358,5948.179236,5941.145979,5803.819527,5869.819121,5913.14081,6053.778691,6271.719479,6220.423556,6368.13275,6598.907133,6669.370365,6611.473555,6748.798022,6687.114103,6631.35808,6709.723071,6996.018214,7186.051459,7458.923688,7759.345207,7954.442965,7705.730817,8110.578749,8377.308501,8493.89915,8644.977463,8671.931931,8630.85569,8532.766393,8609.646461,8668.743437,8657.479286,8002.035815,
Least developed countries: UN classification,LDC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,649.4709788,649.8905636,641.815364,638.8611432,637.4006369,631.2895578,637.0134504,645.9034615,645.4120352,640.8759476,627.0864479,620.9525129,606.439952,585.5547412,575.4726936,594.0735975,612.2801598,625.1261447,633.9286032,642.9113692,653.0229388,669.7555464,686.7982607,702.7271183,730.2739593,767.3802717,802.0153402,842.3424404,877.6010889,893.1559566,926.8946645,935.4974381,943.2075073,973.9273897,1004.347565,1004.877618,1019.11587,1040.018819,1061.90522,1089.676036,1072.257339,
Low income,LIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,653.9104746,647.5947596,644.6105945,623.0278726,610.6033434,613.2202077,629.6471077,636.1352315,625.1316944,598.8298841,589.9940902,577.0606071,567.9037328,562.7039905,574.1662064,589.93524,601.0322832,607.3736337,605.4979722,606.3858024,617.4771588,625.1407748,636.0639529,655.5058885,678.7704782,698.0149104,720.0334206,738.5091786,747.0945458,777.6323569,763.2182483,719.6201676,725.4800453,738.0853129,715.9337401,713.2539768,716.8490344,723.2202647,735.6672112,721.0099746,
Liechtenstein,LIE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167313.2663,,,,,,
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,617.4554454,626.1351812,627.0333844,636.3680503,637.1934274,653.3375798,678.8833416,701.4214554,738.3941093,750.1672579,744.3462499,726.7866876,763.4122428,778.0989158,810.5660274,822.1924785,848.3521488,880.2698806,920.4772027,958.2851855,997.1860959,1023.183942,1057.201654,1095.513901,1134.085759,1166.706745,1170.075516,1182.368356,1193.39352,1253.719335,1295.688414,1337.362087,1414.646491,1479.859622,1548.549212,1596.509205,1689.243245,1759.684622,1825.654545,1923.413482,1880.258949,1939.346218,2037.282047,2130.138957,2244.821288,2398.43236,2542.593553,2674.746321,2750.201906,2950.390721,3176.920341,3462.936684,3552.698559,3694.300426,3843.780672,3972.10259,4067.993065,4157.283876,4225.106303,4052.746934,
Lower middle income,LMC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,617.558863,625.6483795,630.8801291,655.839878,683.7382178,694.3094949,695.7436084,702.3400148,729.9796425,779.2266545,828.3457681,858.8638843,885.8328977,914.6690696,943.3637238,943.3632049,997.3810126,1011.609313,992.5397377,969.6025933,945.9278401,939.2275835,962.0431213,971.9002034,965.2681183,975.7677465,973.973264,981.8823646,1005.316316,1029.140089,1054.447599,1056.652544,1063.167588,1057.03498,1060.974982,1088.655656,1130.232805,1148.287483,1142.231388,1168.644897,1198.984195,1225.143187,1262.127019,1317.733574,1381.355009,1442.486194,1511.63308,1590.010899,1631.348536,1679.864855,1762.826019,1819.125206,1867.800023,1933.745856,2010.613678,2081.018535,2172.743516,2252.733913,2323.500685,2373.075953,2260.894303,
Low & middle income,LMY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,891.0107646,888.5480853,903.4694971,923.8962342,972.705724,1006.989164,1030.343988,1038.840284,1073.255594,1134.553539,1200.042391,1247.661757,1293.849906,1354.184619,1403.274767,1430.149889,1486.036212,1521.227342,1543.400572,1581.856292,1620.076161,1621.417409,1634.927468,1630.386063,1672.810418,1712.654957,1745.842,1793.518562,1830.121956,1848.612693,1850.5155,1840.882672,1835.34779,1865.453178,1896.020059,1937.713774,2010.300413,2078.952381,2099.915547,2145.941443,2237.225319,2288.291955,2363.976162,2470.579719,2625.150959,2778.014487,2966.118218,3187.054509,3333.124491,3393.650289,3612.16532,3789.399681,3936.822475,4096.689736,4242.253516,4371.286749,4514.643763,4687.610724,4853.684319,4987.453124,4864.032467,
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,231.136955,231.13296,261.5888966,283.8283177,301.2312759,301.5310613,294.0932519,319.2424189,311.1495084,308.9826693,308.6464583,317.1285338,309.2918295,381.8201941,413.3444888,348.1985822,376.0703333,445.0332718,511.2824879,510.9509056,482.9899573,473.0904184,481.0649542,478.00067,491.942295,492.7280106,504.0681019,496.707267,527.9907029,546.6665774,567.0599828,593.0668008,620.1754926,627.8674615,651.4401006,659.6680304,683.7348222,696.8944742,697.1707492,692.7872124,715.0085118,739.4072857,746.9263337,785.4254305,803.6559184,835.6097832,873.6626167,911.6284267,961.8700492,948.3594912,995.581359,1037.248489,1096.828456,1109.037118,1119.771667,1146.064688,1178.018451,1132.009269,1109.255917,1096.216969,982.970426,
Late-demographic dividend,LTE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,845.8297276,808.1883014,821.6568373,836.9389373,880.3808536,920.9552341,971.4214155,965.1963987,991.5996208,1067.718198,1160.485178,1225.987764,1290.049739,1378.980398,1427.045298,1472.037381,1543.573537,1624.09818,1706.850688,1809.529189,1932.615768,1917.25952,1931.603135,1935.259315,2059.546626,2184.115503,2276.35142,2386.138285,2476.633898,2549.078939,2526.023996,2519.658335,2509.986015,2591.134015,2678.530897,2799.198032,2912.318604,3043.55776,3099.868475,3216.097516,3414.606477,3566.161469,3754.504453,3984.198734,4283.210285,4585.668323,4980.457085,5456.369996,5798.150349,5975.478798,6418.649123,6834.73425,7183.241229,7536.497906,7873.758586,8188.333629,8497.65646,8889.637588,9318.082132,9711.887148,9691.501393,
Lithuania,LTU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4936.020215,5230.260192,5706.895261,6178.123821,6151.082964,6423.420676,6899.236834,7424.394824,8275.803448,8919.081749,9766.487647,10659.40021,11984.92329,12425.3981,10699.78946,11106.95021,12046.72139,12678.69269,13262.33446,13850.00013,14263.96458,14810.25178,15661.99625,16443.58529,17241.25535,17213.8143,
Luxembourg,LUX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25520.18243,26257.16619,26289.9029,26912.955,28706.58961,28173.26665,28280.5167,28248.74524,29355.7128,32125.48679,35513.80099,36114.97655,38033.74016,40742.79185,41908.97527,38729.56046,39515.03535,40065.69142,41623.60104,42500.2549,42705.33854,42345.04515,42788.94856,44056.25147,46733.92355,47945.84837,52496.6662,54218.27539,58381.75426,63481.58474,66027.0758,70779.97291,71116.94009,73116.19466,74883.14185,74896.09658,74916.50677,77993.05853,82170.23992,87695.33958,92527.71181,94243.70732,96269.57939,97597.99692,100292.5685,101222.0457,105614.1799,112417.8785,110094.7923,104574.3499,106544.0572,105290.249,104487.7442,105338.9561,105583.937,105462.0126,108351.4522,107142.1276,107201.8399,108570.0277,104879.2562,
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4970.685668,5157.090483,5669.044173,6085.341111,6304.169292,6726.504906,7245.144763,7849.282617,8593.031142,9406.803117,10527.91274,11896.22084,13186.24725,12893.43632,11240.4012,10963.67875,11451.45137,12410.30799,12796.16771,13162.68405,13786.4568,14242.43282,14845.2772,15558.27611,16056.03516,15583.93103,
Macao,MAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,23343.63644,24721.94143,25729.24815,24859.37859,25437.04396,27886.02948,28884.05859,29240.6562,30560.60625,30800.36019,34060.13914,35063.34695,35818.0803,36258.58244,35385.28213,34585.16322,32338.13468,30913.79923,31973.25872,32133.82507,34148.28518,37183.57013,45943.27048,48495.20716,53770.4739,60249.16965,60995.35217,60461.85724,73991.00479,87924.03011,93801.76028,101489.3835,97247.55535,74818.94813,73009.73054,79040.38767,82943.68032,79747.45748,36172.29279,
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,727.6239943,781.1280011,838.3213085,887.9555166,909.5478517,940.2455844,943.4558148,957.1429834,989.6376411,1041.34036,1127.853496,1168.281113,1165.853857,1192.242896,1205.774753,1156.05914,1229.1629,1216.53421,1264.735888,1311.065806,1402.478212,1369.908064,1503.113056,1516.985996,1539.967539,1621.285648,1559.232579,1521.216663,1654.872109,1541.397023,1707.19714,1657.777394,1754.854024,1751.712925,1763.400733,1869.666855,1905.072015,1994.815394,2065.999194,2109.062152,2242.397026,2294.51406,2401.601752,2472.793324,2534.259141,2631.454192,2673.045775,2754.849199,2788.72087,2875.257985,2867.015761,2950.212116,3004.63223,3044.906231,2818.771657,
Monaco,MCO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,75168.67904,78318.26114,80840.91589,84743.61286,87166.2879,85037.5526,87675.88174,89778.16142,92329.56498,94502.40793,94798.46651,94228.72173,94875.55104,94443.93833,94434.05133,94965.12782,96577.29205,98616.98483,102883.8031,106885.9858,109249.258,109628.2422,110270.473,108226.0646,109566.2659,110811.9096,111066.9062,112582.1215,115470.0003,118224.5571,121655.1602,123068.6597,123081.2052,123143.4273,124848.4352,125925.4666,131881.8461,149446.5961,148993.1034,130794.9039,132094.0117,139708.4569,139442.7181,150972.2203,160000.3677,165989.5051,170153.5378,162819.3849,171223.9805,181709.3436,159221.6168,
"Moldova, Republic of",MDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.245384,1416.791767,1445.463346,1351.443903,1307.976057,1338.263271,1423.076133,1537.632819,1643.738588,1769.749123,1907.115121,2004.219389,2069.135002,2234.777879,2103.344616,2254.93281,2387.508583,2373.739891,2589.111312,2720.214802,2732.457113,2885.874216,3072.79692,3260.527376,3435.477444,3250.305715,
Madagascar,MDG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,814.1077878,811.0334813,809.4719794,782.387643,793.3131314,770.0067625,766.0688369,787.7984541,819.8702487,828.1364684,848.7141845,858.3668579,824.4148516,780.7957603,774.4400447,762.3665417,718.3019129,714.6251049,675.9901229,721.6108851,707.8533952,620.3505409,591.2445177,579.6091691,573.1325038,563.4778616,558.5051981,549.3779999,552.2932501,558.6667049,559.7548571,509.3412686,500.3356797,495.7642472,480.7237998,473.9626531,469.2919153,471.5269312,474.7455923,481.6470827,487.6601399,501.1184628,425.7392905,453.4933588,463.2879833,471.1949165,482.3348883,495.3631328,513.733067,479.5599684,469.2405278,463.6627472,464.7431741,462.7077839,465.4162755,467.2354316,473.005165,478.6106571,480.8888925,488.9395504,442.1929571,
Maldives,MDV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5538.792992,5858.0332,6237.878926,6590.261676,6867.373486,6981.54797,6544.297913,6832.022434,7553.291477,7788.166946,6589.127171,8109.574119,8534.904233,9119.296448,8222.044459,8521.838105,8892.911397,8732.629171,8954.556592,9181.711739,9033.41027,9190.003255,9437.906316,9822.53964,10197.09284,6660.833299,
Middle East & North Africa,MEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,5496.848863,6210.68795,6273.581991,5806.06944,5931.985061,5767.196285,5680.570265,5331.523483,4983.928269,4781.238374,4584.953845,4491.303581,4335.771056,4367.04237,4356.536906,4759.777707,4826.435983,4964.279269,4977.540249,4986.869209,4987.865829,5124.91618,5202.956036,5339.619861,5335.719415,5591.542358,5558.591808,5530.419239,5694.155039,6028.735791,6201.010266,6428.010415,6619.764772,6786.988529,6696.476906,6887.452695,7013.113513,7111.051366,7163.625661,7233.79571,7269.495916,7466.071034,7457.808353,7438.488246,7397.40255,6982.655953,
Mexico,MEX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3741.929774,3808.613849,3864.35392,4049.967805,4393.462221,4561.136042,4690.793385,4813.535562,5106.634593,5121.194025,5290.204276,5325.550577,5593.72469,5858.38098,6021.221607,6191.809553,6292.802583,6337.722367,6731.40556,7202.310038,7677.2031,8134.113716,7903.741133,7455.007381,7538.894982,7538.473545,7154.248211,7130.36655,7079.855658,7229.120211,7460.696612,7632.442791,7760.905564,7773.161831,8018.721009,7390.714716,7765.604983,8168.916182,8461.492702,8567.078425,8861.869566,8702.984873,8580.887298,8587.088553,8801.321902,8877.851291,9142.804774,9214.353534,9181.399967,8568.618149,8878.561377,9076.301453,9280.258638,9282.991933,9426.324588,9616.645558,9751.569083,9842.400712,9945.776845,9820.448553,8909.677654,
Marshall Islands,MHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,2500.053876,2507.055267,2767.084185,2741.770593,2451.727266,2910.61129,3035.50036,3129.162553,2959.764006,2946.516203,2879.767783,3032.837821,3177.187525,3338.075039,3595.056883,3220.256121,3016.869165,2997.91286,2956.644452,2976.841234,3139.404019,3197.345707,3081.137193,3052.661723,3080.342762,3041.572671,3124.085573,2924.767653,3013.133055,3208.023279,3179.185833,3095.919735,3207.812692,3163.436686,3199.886846,3226.240082,3312.175215,3409.492912,3612.602269,3508.798189,
Middle income,MIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,913.0906865,912.4041489,925.31738,947.2617365,999.7676099,1035.865981,1060.72073,1070.044921,1106.385967,1170.374542,1239.953128,1289.940166,1339.625045,1404.127461,1455.203638,1483.851717,1543.150473,1580.864692,1606.087347,1648.06341,1688.988022,1690.547948,1705.626016,1701.249884,1748.331714,1792.147808,1827.948243,1878.415341,1917.793502,1939.072534,1943.485074,1934.852436,1931.033658,1965.335582,1999.975367,2045.52307,2124.059252,2198.771025,2222.535831,2274.087968,2374.607739,2431.256304,2515.084558,2632.528794,2801.803468,2969.369388,3176.15329,3419.152648,3581.228872,3650.805473,3891.782502,4092.012639,4262.578229,4442.524966,4606.576973,4756.477458,4920.880973,5118.045194,5308.208009,5462.789613,5335.058316,
